"InvoiceNo","CustomerID","Quantity","UnitPrice","TotalSales","InvoiceDate"
"576236","13755.0","36","0.19","6.84","2011-11-14"
"576237","12971.0","6","2.95","17.700000000000003","2011-11-14"
"576238","17769.0","3","2.08","6.24","2011-11-14"
"576239","15694.0","24","8.5","204","2011-11-14"
"576246","17566.0","3","0.95","2.8499999999999996","2011-11-14"
"576249","17811.0","100","0.72","72","2011-11-14"
"576251","16207.0","2","0.95","1.9","2011-11-14"
"576252","14418.0","12","2.1","25.200000000000003","2011-11-14"
"576253","15125.0","100","1.79","179","2011-11-14"
"576254","16422.0","18","3.75","67.5","2011-11-14"
"576255","15993.0","1","2.89","2.89","2011-11-14"
"576256","15953.0","3","2.95","8.850000000000001","2011-11-14"
"576259","12957.0","12","2.1","25.200000000000003","2011-11-14"
"576274","17793.0","1","8.25","8.25","2011-11-14"
"576275","17044.0","72","1.06","76.32000000000001","2011-11-14"
"576300","15058.0","2","2.08","4.16","2011-11-14"
"576301","14667.0","6","1.65","9.899999999999999","2011-11-14"
"576303","15532.0","1","0.95","0.95","2011-11-14"
"576317","15781.0","10","2.08","20.8","2011-11-14"
"576318","15058.0","3","4.95","14.850000000000001","2011-11-14"
"576321","14953.0","13","0.95","12.35","2011-11-14"
"576323","16161.0","6","0.79","4.74","2011-11-14"
"576326","16504.0","4","1.95","7.8","2011-11-14"
"576328","13577.0","10","2.08","20.8","2011-11-14"
"576339","14096.0","1","1500.36","1500.36","2011-11-14"
"576346","13835.0","2","7.95","15.9","2011-11-14"
"576347","13268.0","1","3.25","3.25","2011-11-14"
"576349","16519.0","18","1.45","26.099999999999998","2011-11-14"
"576351","17235.0","1","7.95","7.95","2011-11-14"
"576352","16478.0","8","3.75","30","2011-11-14"
"576353","15050.0","12","0.85","10.2","2011-11-14"
"576354","13881.0","96","0.72","69.12","2011-11-14"
"576355","13089.0","12","1.25","15","2011-11-14"
"576356","15681.0","12","2.08","24.96","2011-11-14"
"576357","15660.0","12","1.45","17.4","2011-11-14"
"576358","15660.0","6","2.89","17.34","2011-11-14"
"576359","14680.0","1","15","15","2011-11-14"
"576361","14910.0","6","1.25","7.5","2011-11-14"
"576362","14755.0","4","8.5","34","2011-11-14"
"576364","15009.0","2","4.95","9.9","2011-11-14"
"576370","15981.0","24","0.55","13.200000000000001","2011-11-15"
"576372","15144.0","12","1.65","19.799999999999997","2011-11-15"
"576374","13777.0","60","2.55","153","2011-11-15"
"576376","16341.0","12","0.42","5.04","2011-11-15"
"576377","16341.0","2","8.25","16.5","2011-11-15"
"576378","15628.0","12","1.65","19.799999999999997","2011-11-15"
"576379","16423.0","10","2.08","20.8","2011-11-15"
"576380","15419.0","6","2.55","15.299999999999999","2011-11-15"
"576381","12839.0","4","3.75","15","2011-11-15"
"576382","12883.0","3","4.95","14.850000000000001","2011-11-15"
"576383","12883.0","4","4.25","17","2011-11-15"
"576384","12883.0","4","6.25","25","2011-11-15"
"576385","17314.0","7","4.95","34.65","2011-11-15"
"576386","13777.0","36","3.81","137.16","2011-11-15"
"576387","15582.0","10","2.08","20.8","2011-11-15"
"576388","17510.0","4","3.25","13","2011-11-15"
"576389","12748.0","1","850.5","850.5","2011-11-15"
"576392","15105.0","30","3.75","112.5","2011-11-15"
"576395","16168.0","6","4.25","25.5","2011-11-15"
"576396","16164.0","18","2.95","53.1","2011-11-15"
"576398","15758.0","4","4.25","17","2011-11-15"
"576400","13632.0","6","2.95","17.700000000000003","2011-11-15"
"576403","15214.0","72","0.39","28.080000000000002","2011-11-15"
"576405","13735.0","8","2.89","23.12","2011-11-15"
"576406","13692.0","40","2.55","102","2011-11-15"
"576412","13455.0","24","0.85","20.4","2011-11-15"
"576447","13949.0","4","4.95","19.8","2011-11-15"
"576463","17974.0","6","1.25","7.5","2011-11-15"
"576503","17540.0","4","8.5","34","2011-11-15"
"576508","17777.0","2","2.08","4.16","2011-11-15"
"576510","14533.0","12","2.95","35.400000000000006","2011-11-15"
"576511","13846.0","6","2.08","12.48","2011-11-15"
"576512","15524.0","4","110","440","2011-11-15"
"576513","14715.0","6","3.75","22.5","2011-11-15"
"576514","13950.0","12","1.65","19.799999999999997","2011-11-15"
"576516","16746.0","72","0.39","28.080000000000002","2011-11-15"
"576518","16361.0","2","2.95","5.9","2011-11-15"
"576520","14467.0","2","0.95","1.9","2011-11-15"
"576521","18259.0","24","4.25","102","2011-11-15"
"576538","14725.0","10","2.55","25.5","2011-11-15"
"576539","13058.0","1","9.95","9.95","2011-11-15"
"576540","18043.0","2","3.75","7.5","2011-11-15"
"576543","13236.0","48","0.39","18.72","2011-11-15"
"576553","14666.0","18","1.25","22.5","2011-11-15"
"576554","13066.0","25","0.42","10.5","2011-11-15"
"576555","17861.0","12","1.25","15","2011-11-15"
"576556","14640.0","12","0.85","10.2","2011-11-15"
"576557","14714.0","2","9.95","19.9","2011-11-15"
"576558","17086.0","12","2.08","24.96","2011-11-15"
"576559","14711.0","1","3.75","3.75","2011-11-15"
"576560","12877.0","2","0.42","0.84","2011-11-15"
"576562","14522.0","96","1.49","143.04","2011-11-15"
"576563","17564.0","4","3.75","15","2011-11-15"
"576564","15311.0","1","8.25","8.25","2011-11-15"
"576567","17220.0","8","2.08","16.64","2011-11-15"
"576568","17153.0","2","6.25","12.5","2011-11-15"
"576570","17220.0","3","3.75","11.25","2011-11-15"
"576571","12950.0","30","2.08","62.400000000000006","2011-11-15"
"576572","15514.0","192","1.79","343.68","2011-11-15"
"576573","16600.0","12","0.83","9.959999999999999","2011-11-15"
"576574","13078.0","100","0.72","72","2011-11-15"
"576575","16295.0","3","5.95","17.85","2011-11-15"
"576577","16557.0","2","6.95","13.9","2011-11-15"
"576581","15955.0","6","2.49","14.940000000000001","2011-11-15"
"576587","18123.0","12","1.95","23.4","2011-11-15"
"576589","17659.0","24","0.29","6.959999999999999","2011-11-15"
"576590","16240.0","12","1.65","19.799999999999997","2011-11-15"
"576591","16422.0","48","1.25","60","2011-11-15"
"576592","13614.0","12","1.65","19.799999999999997","2011-11-15"
"576593","15720.0","2","1.25","2.5","2011-11-15"
"576597","14194.0","3","5.95","17.85","2011-11-15"
"576598","13437.0","2","16.95","33.9","2011-11-15"
"576599","14544.0","3","2.08","6.24","2011-11-15"
"576600","18181.0","2","5.95","11.9","2011-11-15"
"576601","14595.0","6","2.89","17.34","2011-11-15"
"576604","13435.0","35","4.25","148.75","2011-11-15"
"576605","14562.0","3","5.95","17.85","2011-11-15"
"576606","13410.0","24","2.55","61.199999999999996","2011-11-15"
"576608","17381.0","864","0.32","276.48","2011-11-15"
"576609","15556.0","4","1.25","5","2011-11-15"
"576610","15679.0","12","0.39","4.68","2011-11-15"
"576611","17357.0","3","0.95","2.8499999999999996","2011-11-15"
"576612","17357.0","2","2.95","5.9","2011-11-15"
"576613","13854.0","8","9.95","79.6","2011-11-15"
"576614","12933.0","4","1.45","5.8","2011-11-15"
"576615","17231.0","1","2.95","2.95","2011-11-15"
"576616","14853.0","10","1.65","16.5","2011-11-15"
"576622","14217.0","4","4.65","18.6","2011-11-15"
"576623","12748.0","244","0.5","122","2011-11-15"
"576624","16156.0","6","2.95","17.700000000000003","2011-11-15"
"576625","15571.0","14","5.95","83.3","2011-11-15"
"576626","12890.0","2","1.65","3.3","2011-11-15"
"576627","14426.0","36","0.42","15.12","2011-11-16"
"576628","13449.0","3","6.95","20.85","2011-11-16"
"576631","16626.0","16","3.75","60","2011-11-16"
"576633","13297.0","9","4.95","44.550000000000004","2011-11-16"
"576634","13297.0","24","1.65","39.599999999999994","2011-11-16"
"576635","15269.0","2","145","290","2011-11-16"
"576636","12912.0","48","1.79","85.92","2011-11-16"
"576637","16079.0","4","6.75","27","2011-11-16"
"576638","13890.0","24","0.29","6.959999999999999","2011-11-16"
"576639","13894.0","3","5.95","17.85","2011-11-16"
"576640","13894.0","72","1.06","76.32000000000001","2011-11-16"
"576641","17549.0","6","7.95","47.7","2011-11-16"
"576642","12963.0","3","4.25","12.75","2011-11-16"
"576645","16245.0","6","2.95","17.700000000000003","2011-11-16"
"576648","14057.0","48","0.39","18.72","2011-11-16"
"576649","16008.0","12","1.25","15","2011-11-16"
"576650","14286.0","12","1.45","17.4","2011-11-16"
"576651","14626.0","5","4.95","24.75","2011-11-16"
"576652","17198.0","4","10.4","41.6","2011-11-16"
"576654","15584.0","1","4.95","4.95","2011-11-16"
"576655","15687.0","4","12.75","51","2011-11-16"
"576656","15687.0","12","1.25","15","2011-11-16"
"576658","14534.0","10","2.08","20.8","2011-11-16"
"576659","15373.0","1","21","21","2011-11-16"
"576660","15110.0","12","1.65","19.799999999999997","2011-11-16"
"576661","17377.0","7","2.08","14.56","2011-11-16"
"576663","16157.0","4","4.95","19.8","2011-11-16"
"576665","17841.0","3","4.95","14.850000000000001","2011-11-16"
"576666","17841.0","2","2.1","4.2","2011-11-16"
"576667","12963.0","12","2.95","35.400000000000006","2011-11-16"
"576668","18246.0","16","9.95","159.2","2011-11-16"
"576671","14385.0","24","0.39","9.36","2011-11-16"
"576676","16855.0","10","1.25","12.5","2011-11-16"
"576677","16393.0","2","0.95","1.9","2011-11-16"
"576684","14092.0","12","2.08","24.96","2011-11-16"
"576686","16916.0","1","8.25","8.25","2011-11-16"
"576687","13558.0","1","0.95","0.95","2011-11-16"
"576688","16717.0","20","0.65","13","2011-11-16"
"576689","16657.0","1","2.08","2.08","2011-11-16"
"576690","15900.0","1","1.25","1.25","2011-11-16"
"576691","14507.0","48","4.95","237.60000000000002","2011-11-16"
"576692","17412.0","24","0.39","9.36","2011-11-16"
"576693","13199.0","48","3.29","157.92000000000002","2011-11-16"
"576694","14426.0","12","1.69","20.28","2011-11-16"
"576695","16469.0","1","2.95","2.95","2011-11-16"
"576696","16669.0","10","0.85","8.5","2011-11-16"
"576704","14527.0","1","4.95","4.95","2011-11-16"
"576734","17680.0","10","0.85","8.5","2011-11-16"
"576736","13089.0","144","1.45","208.79999999999998","2011-11-16"
"576758","16814.0","18","5.45","98.10000000000001","2011-11-16"
"576768","13408.0","48","1.79","85.92","2011-11-16"
"576769","13575.0","10","1.65","16.5","2011-11-16"
"576770","13926.0","1","39.95","39.95","2011-11-16"
"576771","13285.0","12","0.83","9.959999999999999","2011-11-16"
"576772","16839.0","96","1.65","158.39999999999998","2011-11-16"
"576774","13131.0","30","2.55","76.5","2011-11-16"
"576775","13629.0","200","1.79","358","2011-11-16"
"576778","16085.0","48","0.29","13.919999999999998","2011-11-16"
"576779","14554.0","24","1.25","30","2011-11-16"
"576780","13258.0","9","4.95","44.550000000000004","2011-11-16"
"576781","13939.0","8","1.69","13.52","2011-11-16"
"576782","17500.0","4","85","340","2011-11-16"
"576783","13447.0","12","2.95","35.400000000000006","2011-11-16"
"576784","16204.0","6","2.95","17.700000000000003","2011-11-16"
"576786","16999.0","12","1.25","15","2011-11-16"
"576791","17896.0","144","1.06","152.64000000000001","2011-11-16"
"576792","17596.0","72","0.39","28.080000000000002","2011-11-16"
"576809","14851.0","6","2.95","17.700000000000003","2011-11-16"
"576824","12910.0","24","3.39","81.36","2011-11-16"
"576826","12910.0","12","1.25","15","2011-11-16"
"576827","12901.0","720","0.85","612","2011-11-16"
"576830","14898.0","4","4.25","17","2011-11-16"
"576832","13102.0","2","12.5","25","2011-11-16"
"576833","17434.0","48","0.39","18.72","2011-11-16"
"576834","13458.0","12","2.55","30.599999999999998","2011-11-16"
"576836","16191.0","60","1.25","75","2011-11-16"
"576838","18075.0","8","1.65","13.2","2011-11-16"
"576841","17368.0","1","1.65","1.65","2011-11-16"
"576842","13599.0","24","1.79","42.96","2011-11-16"
"576844","16713.0","144","0.72","103.67999999999999","2011-11-16"
"576845","12991.0","4","3.75","15","2011-11-16"
"576846","13500.0","1","12.75","12.75","2011-11-16"
"576847","17017.0","6","2.89","17.34","2011-11-16"
"576848","15051.0","1","4.15","4.15","2011-11-16"
"576849","13924.0","2","4.95","9.9","2011-11-16"
"576851","15967.0","2","0.95","1.9","2011-11-16"
"576852","16809.0","3","1.25","3.75","2011-11-16"
"576853","12971.0","48","0.83","39.839999999999996","2011-11-16"
"576854","12993.0","24","0.29","6.959999999999999","2011-11-16"
"576855","17757.0","10","0.42","4.2","2011-11-16"
"576857","12748.0","3","0.42","1.26","2011-11-16"
"576859","18167.0","12","3.39","40.68","2011-11-16"
"576860","17602.0","4","0.65","2.6","2011-11-16"
"576861","18041.0","96","0.72","69.12","2011-11-16"
"576862","14825.0","6","3.75","22.5","2011-11-16"
"576864","12748.0","2","2.08","4.16","2011-11-16"
"576865","12748.0","2","0.95","1.9","2011-11-16"
"576867","13012.0","12","1.25","15","2011-11-16"
"576872","13238.0","6","2.08","12.48","2011-11-16"
"576873","17835.0","12","0.39","4.68","2011-11-16"
"576874","15432.0","6","1.69","10.14","2011-11-16"
"576875","15805.0","40","2.55","102","2011-11-16"
"576876","16804.0","2","0.95","1.9","2011-11-16"
"576877","16804.0","24","0.29","6.959999999999999","2011-11-16"
"576878","18059.0","12","1.25","15","2011-11-16"
"576879","18006.0","4","2.95","11.8","2011-11-16"
"576881","14673.0","12","1.65","19.799999999999997","2011-11-16"
"576888","14948.0","3","5.45","16.35","2011-11-16"
"576889","12748.0","10","4.15","41.5","2011-11-16"
"576892","15737.0","24","0.39","9.36","2011-11-17"
"576896","14735.0","18","2.95","53.1","2011-11-17"
"576900","15489.0","12","3.75","45","2011-11-17"
"576901","16929.0","4","3.75","15","2011-11-17"
"576902","17330.0","20","4.95","99","2011-11-17"
"576905","13308.0","4","3.75","15","2011-11-17"
"576906","18225.0","12","0.85","10.2","2011-11-17"
"576911","17461.0","12","1.25","15","2011-11-17"
"576912","13756.0","48","1.85","88.80000000000001","2011-11-17"
"576913","13756.0","12","1.25","15","2011-11-17"
"576914","15124.0","12","1.45","17.4","2011-11-17"
"576915","17461.0","6","1.65","9.899999999999999","2011-11-17"
"576916","14655.0","12","1.25","15","2011-11-17"
"576917","17613.0","5","2.08","10.4","2011-11-17"
"576920","13871.0","12","1.95","23.4","2011-11-17"
"576922","17613.0","20","0.39","7.800000000000001","2011-11-17"
"576924","17419.0","6","3.25","19.5","2011-11-17"
"576926","14113.0","6","2.95","17.700000000000003","2011-11-17"
"576928","14102.0","1","2.95","2.95","2011-11-17"
"576929","16638.0","10","1.65","16.5","2011-11-17"
"576930","14834.0","24","1.79","42.96","2011-11-17"
"576931","13028.0","24","0.39","9.36","2011-11-17"
"576932","15443.0","6","0.85","5.1","2011-11-17"
"576933","15529.0","2","3.95","7.9","2011-11-17"
"576948","14515.0","20","2.08","41.6","2011-11-17"
"576958","14515.0","9","1.45","13.049999999999999","2011-11-17"
"576971","14032.0","4","3.75","15","2011-11-17"
"576984","14332.0","1","0.95","0.95","2011-11-17"
"576995","16298.0","12","1.65","19.799999999999997","2011-11-17"
"577000","17716.0","40","2.55","102","2011-11-17"
"577008","16869.0","4","1.25","5","2011-11-17"
"577009","12749.0","1","50","50","2011-11-17"
"577010","15506.0","6","1.65","9.899999999999999","2011-11-17"
"577011","15657.0","24","1.25","30","2011-11-17"
"577016","17095.0","10","2.08","20.8","2011-11-17"
"577018","12971.0","36","0.39","14.040000000000001","2011-11-17"
"577019","14112.0","40","2.55","102","2011-11-17"
"577020","17147.0","3","5.45","16.35","2011-11-17"
"577021","12931.0","456","1.79","816.24","2011-11-17"
"577022","13668.0","4","2.95","11.8","2011-11-17"
"577023","16186.0","12","1.25","15","2011-11-17"
"577024","14704.0","1","0.29","0.29","2011-11-17"
"577025","16161.0","8","2.49","19.92","2011-11-17"
"577026","17237.0","10","2.08","20.8","2011-11-17"
"577028","17080.0","24","1.65","39.599999999999994","2011-11-17"
"577029","15563.0","12","0.42","5.04","2011-11-17"
"577030","14060.0","24","1.25","30","2011-11-17"
"577031","15298.0","12","0.42","5.04","2011-11-17"
"577032","13160.0","2","7.95","15.9","2011-11-17"
"577033","17797.0","3","2.1","6.300000000000001","2011-11-17"
"577034","12847.0","20","1.25","25","2011-11-17"
"577035","15187.0","12","0.85","10.2","2011-11-17"
"577036","17797.0","1","1.45","1.45","2011-11-17"
"577038","14796.0","4","1.95","7.8","2011-11-17"
"577041","15864.0","144","1.06","152.64000000000001","2011-11-17"
"577043","14282.0","10","0.85","8.5","2011-11-17"
"577044","17428.0","144","2.1","302.40000000000003","2011-11-17"
"577045","17428.0","100","1.45","145","2011-11-17"
"577047","13014.0","12","2.95","35.400000000000006","2011-11-17"
"577048","13247.0","8","1.95","15.6","2011-11-17"
"577049","17397.0","6","8.25","49.5","2011-11-17"
"577050","14191.0","48","0.85","40.8","2011-11-17"
"577051","14034.0","1","8.5","8.5","2011-11-17"
"577052","17397.0","6","1.65","9.899999999999999","2011-11-17"
"577053","13001.0","12","1.45","17.4","2011-11-17"
"577055","15189.0","72","1.65","118.8","2011-11-17"
"577056","17985.0","9","2.95","26.55","2011-11-17"
"577057","12748.0","1","4.95","4.95","2011-11-17"
"577058","18122.0","1","1.65","1.65","2011-11-17"
"577059","13704.0","24","0.55","13.200000000000001","2011-11-17"
"577060","14397.0","12","1.25","15","2011-11-17"
"577062","18221.0","12","1.45","17.4","2011-11-17"
"577063","17183.0","24","2.1","50.400000000000006","2011-11-17"
"577064","16656.0","72","0.72","51.839999999999996","2011-11-17"
"577065","13890.0","4","4.95","19.8","2011-11-17"
"577068","15563.0","30","0.3","9","2011-11-17"
"577071","13969.0","40","2.55","102","2011-11-17"
"577072","15089.0","6","2.95","17.700000000000003","2011-11-17"
"577074","15399.0","8","2.1","16.8","2011-11-17"
"577076","14362.0","2","6.75","13.5","2011-11-17"
"577077","17799.0","8","4.15","33.2","2011-11-17"
"577079","14416.0","10","2.08","20.8","2011-11-17"
"577080","17001.0","36","0.65","23.400000000000002","2011-11-17"
"577082","15811.0","4","5.95","23.8","2011-11-17"
"577083","15287.0","24","0.42","10.08","2011-11-17"
"577084","16626.0","3","4.95","14.850000000000001","2011-11-17"
"577085","12997.0","6","2.95","17.700000000000003","2011-11-17"
"577086","16070.0","12","1.25","15","2011-11-17"
"577088","15267.0","48","1.45","69.6","2011-11-17"
"577089","12841.0","1","12.75","12.75","2011-11-17"
"577090","13828.0","72","0.19","13.68","2011-11-17"
"577091","16531.0","12","1.69","20.28","2011-11-17"
"577092","15136.0","12","1.65","19.799999999999997","2011-11-17"
"577093","13089.0","4","3.95","15.8","2011-11-17"
"577094","15435.0","1","12.5","12.5","2011-11-17"
